grid_num,col1_type,col1_code,col1_label,col2_type,col2_code,col2_label,col3_type,col3_code,col3_label,row1_type,row1_code,row1_label,row2_type,row2_code,row2_label,row3_type,row3_code,row3_label
978,team,CIN,Cincinnati Reds,team,TEX,Texas Rangers,stat,,200+ Hits SeasonBatting,team,DET,Detroit Tigers,team,PIT,Pittsburgh Pirates,stat,,300+ HR CareerBatting
979,stat,,Hall of Fame,stat,,Silver Slugger,stat,,Born Outside US 50 States and DC,stat,,2000+ Hits CareerBatting,stat,,Played Second Basemin. 1 game,stat,,Gold Glove
980,team,LAD,Los Angeles Dodgers,stat,,≤ 3.00 ERA Season,stat,,100+ Run SeasonBatting,team,CLE,Cleveland Guardians,team,PHI,Philadelphia Phillies,stat,,MVP
981,team,STL,St. Louis Cardinals,team,BOS,Boston   Red Sox,stat,,30+ HR SeasonBatting,team,SFG,San Francisco Giants,team,SDP,San Diego Padres,stat,,6+ WAR Season
982,team,ARI,Arizona Diamondbacks,team,WSN,Washington Nationals,team,ANA,Los Angeles Angels,team,NYY,New York Yankees,team,MIL,Milwaukee Brewers,team,MIN,Minnesota Twins
983,team,KCR,Kansas City Royals,stat,,10+ HR SeasonBatting,stat,,10+ Win SeasonPitching,team,CHW,Chicago  White Sox,team,OAK, Athletics,team,DET,Detroit Tigers
984,team,PIT,Pittsburgh Pirates,team,ATL,Atlanta Braves,stat,,Played First Basemin. 1 game,team,HOU,Houston Astros,team,NYM,New York Mets,team,CHC,Chicago Cubs
985,team,SEA,Seattle Mariners,stat,,Played Center Fieldmin. 1 game,stat,,First Round Draft Pick,team,BAL,Baltimore Orioles,team,CLE,Cleveland Guardians,team,TEX,Texas Rangers
986,stat,,Played Second Basemin. 1 game,stat,,Played Shortstopmin. 1 game,stat,,Played Outfieldmin. 1 game,stat,,All Star,stat,,Played Third Basemin. 1 game,stat,,Pitchedmin. 1 game
987,team,LAD,Los Angeles Dodgers,team,TOR,Toronto  Blue Jays,stat,,.300+ AVG SeasonBatting,team,CIN,Cincinnati Reds,team,CHW,Chicago  White Sox,stat,,30+ SB Season
988,team,MIL,Milwaukee Brewers,team,SDP,San Diego Padres,team,COL,Colorado Rockies,team,PHI,Philadelphia Phillies,team,NYY,New York Yankees,team,MIN,Minnesota Twins
989,team,BAL,Baltimore Orioles,team,DET,Detroit Tigers,stat,,2000+ Hits CareerBatting,team,BOS,Boston   Red Sox,team,STL,St. Louis Cardinals,stat,,Only One Team
990,team,ATL,Atlanta Braves,team,ANA,Los Angeles Angels,stat,,20+ Win SeasonPitching,team,SFG,San Francisco Giants,team,OAK, Athletics,stat,,2000+ K CareerPitching
991,team,WSN,Washington Nationals,stat,,100+ RBI SeasonBatting,stat,,≤ 3.00 ERA Season,team,CHC,Chicago Cubs,team,KCR,Kansas City Royals,team,HOU,Houston Astros
992,team,SDP,San Diego Padres,team,CHW,Chicago  White Sox,stat,,40+ WAR Career,team,NYM,New York Mets,team,MIL,Milwaukee Brewers,team,SEA,Seattle Mariners
993,stat,,Hall of Fame,stat,,6+ WAR Season,stat,,Born Outside US 50 States and DC,stat,,Cy Young,stat,,MVP,stat,,Rookie of the Year
994,team,FLA,Miami Marlins,stat,,200+ Wins CareerPitching,stat,,Gold Glove,team,OAK, Athletics,team,LAD,Los Angeles Dodgers,stat,,All Star
995,team,CLE,Cleveland Guardians,team,PHI,Philadelphia Phillies,stat,,Played Outfieldmin. 1 game,team,PIT,Pittsburgh Pirates,team,MIN,Minnesota Twins,team,BOS,Boston   Red Sox
996,team,NYY,New York Yankees,team,SFG,San Francisco Giants,stat,,Played First Basemin. 1 game,team,TOR,Toronto  Blue Jays,team,TEX,Texas Rangers,stat,,40+ HR SeasonBatting
997,team,ATL,Atlanta Braves,team,CHC,Chicago Cubs,stat,,Played Right Fieldmin. 1 game,team,CIN,Cincinnati Reds,team,BAL,Baltimore Orioles,stat,,Silver Slugger
998,team,NYY,New York Yankees,stat,,Played Left Fieldmin. 1 game,stat,,Designated Hittermin. 1 game,team,COL,Colorado Rockies,team,STL,St. Louis Cardinals,team,OAK, Athletics
999,team,ANA,Los Angeles Angels,team,MIL,Milwaukee Brewers,stat,,.300+ AVG SeasonBatting,team,DET,Detroit Tigers,team,SEA,Seattle Mariners,team,KCR,Kansas City Royals
1000,stat,,.300+ AVG CareerBatting,stat,,≤ 3.00 ERA CareerPitching,stat,,30+ Save SeasonPitching,stat,,All Star,stat,,Born Outside US 50 States and DC,stat,,PlayedMajor Leagues
1001,team,BOS,Boston   Red Sox,team,PHI,Philadelphia Phillies,stat,,200+ K SeasonPitching,team,NYM,New York Mets,team,CHW,Chicago  White Sox,stat,,10+ Win SeasonPitching
1002,team,TEX,Texas Rangers,team,LAD,Los Angeles Dodgers,stat,,100+ Run SeasonBatting,team,HOU,Houston Astros,team,WSN,Washington Nationals,stat,,200+ Hits SeasonBatting
1003,team,NYY,New York Yankees,team,TBD,Tampa Bay Rays,stat,,Played Shortstopmin. 1 game,team,CHC,Chicago Cubs,team,SEA,Seattle Mariners,team,ATL,Atlanta Braves
1004,team,OAK, Athletics,team,BAL,Baltimore Orioles,stat,,Gold Glove,team,SDP,San Diego Padres,team,MIN,Minnesota Twins,team,CIN,Cincinnati Reds
1005,team,TOR,Toronto  Blue Jays,team,ANA,Los Angeles Angels,stat,,300+ HR CareerBatting,team,CLE,Cleveland Guardians,team,STL,St. Louis Cardinals,stat,,2000+ Hits CareerBatting
1006,team,SFG,San Francisco Giants,team,BOS,Boston   Red Sox,team,LAD,Los Angeles Dodgers,team,PIT,Pittsburgh Pirates,team,KCR,Kansas City Royals,team,ARI,Arizona Diamondbacks
1007,stat,,Only One Team,stat,,Hall of Fame,stat,,30+ HR SeasonBatting,stat,,Played Catchermin. 1 game,stat,,First Round Draft Pick,stat,,100+ RBI SeasonBatting
1008,team,MIN,Minnesota Twins,team,HOU,Houston Astros,stat,,200+ Wins CareerPitching,team,DET,Detroit Tigers,team,CIN,Cincinnati Reds,stat,,6+ WAR Season
1009,team,NYM,New York Mets,team,TEX,Texas Rangers,stat,,Played Outfieldmin. 1 game,team,MIL,Milwaukee Brewers,team,BAL,Baltimore Orioles,stat,,.300+ AVG SeasonBatting
1010,team,OAK, Athletics,team,ATL,Atlanta Braves,stat,,Played First Basemin. 1 game,team,PHI,Philadelphia Phillies,team,SEA,Seattle Mariners,stat,,Born Outside US 50 States and DC
1011,team,ANA,Los Angeles Angels,team,CHC,Chicago Cubs,stat,,Played Second Basemin. 1 game,team,CHW,Chicago  White Sox,team,TOR,Toronto  Blue Jays,stat,,Played Center Fieldmin. 1 game
1012,team,BOS,Boston   Red Sox,stat,,10+ Win SeasonPitching,stat,,All Star,team,NYY,New York Yankees,team,MIN,Minnesota Twins,team,CIN,Cincinnati Reds
1013,team,KCR,Kansas City Royals,team,LAD,Los Angeles Dodgers,stat,,2000+ K CareerPitching,team,SDP,San Diego Padres,team,STL,St. Louis Cardinals,team,NYM,New York Mets
1014,stat,,Threw a No‑Hitter,stat,,Gold Glove,stat,,Born Outside US 50 States and DC,stat,,≤ 3.00 ERA Season,stat,,40+ WAR Career,stat,,200+ K SeasonPitching
1015,team,BAL,Baltimore Orioles,team,CHW,Chicago  White Sox,team,OAK, Athletics,team,COL,Colorado Rockies,team,CLE,Cleveland Guardians,team,WSN,Washington Nationals
1016,team,PHI,Philadelphia Phillies,stat,,Played Catchermin. 1 game,stat,,MVP,team,SFG,San Francisco Giants,team,DET,Detroit Tigers,stat,,.300+ AVG SeasonBatting
1017,team,MIL,Milwaukee Brewers,team,ATL,Atlanta Braves,stat,,30+ SB Season,team,PIT,Pittsburgh Pirates,team,STL,St. Louis Cardinals,stat,,30+ HR SeasonBatting
1018,team,NYY,New York Yankees,team,CHC,Chicago Cubs,stat,,Silver Slugger,team,HOU,Houston Astros,team,NYM,New York Mets,team,LAD,Los Angeles Dodgers
1019,team,BOS,Boston   Red Sox,team,SDP,San Diego Padres,stat,,10+ Win SeasonPitching,team,TEX,Texas Rangers,team,ANA,Los Angeles Angels,stat,,All Star
1020,team,SEA,Seattle Mariners,team,CIN,Cincinnati Reds,stat,,Pitchedmin. 1 game,team,PHI,Philadelphia Phillies,team,FLA,Miami Marlins,team,WSN,Washington Nationals
1021,stat,,Played Left Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,stat,,Played Third Basemin. 1 game,stat,,200+ Hits SeasonBatting,stat,,100+ RBI SeasonBatting,stat,,6+ WAR Season
1022,team,TOR,Toronto  Blue Jays,team,PIT,Pittsburgh Pirates,stat,,100+ Run SeasonBatting,team,MIN,Minnesota Twins,team,KCR,Kansas City Royals,stat,,Played Center Fieldmin. 1 game
1023,team,HOU,Houston Astros,team,BAL,Baltimore Orioles,stat,,Hall of Fame,team,OAK, Athletics,team,SFG,San Francisco Giants,stat,,Born Outside US 50 States and DC
1024,team,CHC,Chicago Cubs,team,STL,St. Louis Cardinals,stat,,2000+ Hits CareerBatting,team,CLE,Cleveland Guardians,team,SEA,Seattle Mariners,stat,,First Round Draft Pick
1025,team,MIL,Milwaukee Brewers,team,ANA,Los Angeles Angels,team,DET,Detroit Tigers,team,LAD,Los Angeles Dodgers,team,ATL,Atlanta Braves,team,TBD,Tampa Bay Rays
1026,team,SDP,San Diego Padres,team,NYY,New York Yankees,stat,,20+ Win SeasonPitching,team,CHW,Chicago  White Sox,team,CIN,Cincinnati Reds,stat,,40+ WAR Career
1027,team,WSN,Washington Nationals,stat,,30+ HR SeasonBatting,stat,,30+ SB Season,team,NYM,New York Mets,team,BOS,Boston   Red Sox,team,ARI,Arizona Diamondbacks
1028,stat,,Gold Glove,stat,,Silver Slugger,stat,,Only One Team,stat,,10+ Win SeasonPitching,stat,,10+ HR SeasonBatting,stat,,Played Shortstopmin. 1 game
1029,stat,,200+ K SeasonPitching,stat,,30+ Save SeasonPitching,stat,,Played Outfieldmin. 1 game,team,TEX,Texas Rangers,team,PHI,Philadelphia Phillies,team,SFG,San Francisco Giants
1030,team,STL,St. Louis Cardinals,team,OAK, Athletics,stat,,300+ HR CareerBatting,team,PIT,Pittsburgh Pirates,team,CHW,Chicago  White Sox,stat,,.300+ AVG CareerBatting
1031,team,HOU,Houston Astros,team,LAD,Los Angeles Dodgers,stat,,Hall of Fame,team,TOR,Toronto  Blue Jays,team,SEA,Seattle Mariners,stat,,2000+ K CareerPitching
1032,team,NYM,New York Mets,team,NYY,New York Yankees,stat,,Played Third Basemin. 1 game,team,MIN,Minnesota Twins,team,DET,Detroit Tigers,stat,,Born Outside US 50 States and DC
1033,team,ANA,Los Angeles Angels,team,MIL,Milwaukee Brewers,stat,,.300+ AVG SeasonBatting,team,BAL,Baltimore Orioles,team,CHC,Chicago Cubs,stat,,All Star
1034,team,BOS,Boston   Red Sox,team,KCR,Kansas City Royals,team,TEX,Texas Rangers,team,COL,Colorado Rockies,team,ATL,Atlanta Braves,team,OAK, Athletics
1035,stat,,2000+ Hits CareerBatting,stat,,6+ WAR Season,stat,,40+ WAR Career,stat,,30+ HR /30+ SB SeasonBatting,stat,,100+ RBI SeasonBatting,stat,,Played First Basemin. 1 game
1036,team,PHI,Philadelphia Phillies,team,SFG,San Francisco Giants,stat,,Played Second Basemin. 1 game,team,CLE,Cleveland Guardians,team,WSN,Washington Nationals,team,STL,St. Louis Cardinals
1037,stat,,Played In Major Negro Lgs,stat,,Played In Major Negro Lgs,stat,,Played In Major Negro Lgs,stat,,Played In Major Negro Lgs,stat,,Played In Major Negro Lgs,stat,,Played In Major Negro Lgs
1038,team,CHW,Chicago  White Sox,team,DET,Detroit Tigers,stat,,≤ 3.00 ERA Season,team,CIN,Cincinnati Reds,team,PIT,Pittsburgh Pirates,stat,,Hall of Fame
1039,team,CHC,Chicago Cubs,team,ATL,Atlanta Braves,stat,,Played Shortstopmin. 1 game,team,OAK, Athletics,team,SDP,San Diego Padres,stat,,200+ Hits SeasonBatting
1040,team,BAL,Baltimore Orioles,team,FLA,Miami Marlins,stat,,First Round Draft Pick,team,LAD,Los Angeles Dodgers,team,NYY,New York Yankees,stat,,Gold Glove
1041,team,BOS,Boston   Red Sox,team,MIL,Milwaukee Brewers,stat,,10+ Win SeasonPitching,team,HOU,Houston Astros,team,TOR,Toronto  Blue Jays,stat,,100+ Run SeasonBatting
1042,stat,,Played Left Fieldmin. 1 game,stat,,Played Center Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,stat,,3000+ Hits CareerBatting,stat,,300+ HR CareerBatting,stat,,.300+ AVG CareerBatting
1043,team,CIN,Cincinnati Reds,team,PHI,Philadelphia Phillies,team,TEX,Texas Rangers,team,KCR,Kansas City Royals,team,PIT,Pittsburgh Pirates,team,ANA,Los Angeles Angels
1044,stat,,Pitchedmin. 1 game,stat,,Played Catchermin. 1 game,stat,,Hall of Fame,stat,,Played In Major Negro Lgs,team,LAD,Los Angeles Dodgers,team,CLE,Cleveland Guardians
1045,team,NYM,New York Mets,team,MIN,Minnesota Twins,stat,,Only One Team,team,STL,St. Louis Cardinals,team,SEA,Seattle Mariners,stat,,200+ Wins CareerPitching
1046,team,SFG,San Francisco Giants,team,TBD,Tampa Bay Rays,stat,,Played Third Basemin. 1 game,team,CHW,Chicago  White Sox,team,SDP,San Diego Padres,stat,,All Star
1047,team,TOR,Toronto  Blue Jays,team,ARI,Arizona Diamondbacks,stat,,40+ WAR Career,team,DET,Detroit Tigers,team,OAK, Athletics,team,ATL,Atlanta Braves
1048,team,PHI,Philadelphia Phillies,team,PIT,Pittsburgh Pirates,stat,,30+ SB Season,team,CHC,Chicago Cubs,team,NYY,New York Yankees,stat,,100+ RBI SeasonBatting
1049,stat,,2000+ Hits CareerBatting,stat,,MVP,stat,,Played Shortstopmin. 1 game,stat,,30+ HR SeasonBatting,stat,,Played Outfieldmin. 1 game,stat,,Played Second Basemin. 1 game
1050,team,CLE,Cleveland Guardians,team,COL,Colorado Rockies,team,TEX,Texas Rangers,team,WSN,Washington Nationals,team,LAD,Los Angeles Dodgers,team,NYM,New York Mets
1051,stat,,Pitchedmin. 1 game,stat,,.300+ AVG CareerBatting,stat,,Played In Major Negro Lgs,stat,,.300+ AVG SeasonBatting,stat,,Born Outside US 50 States and DC,stat,,PlayedMajor Leagues
1052,team,CHC,Chicago Cubs,team,BAL,Baltimore Orioles,stat,,20+ Win SeasonPitching,team,BOS,Boston   Red Sox,team,STL,St. Louis Cardinals,team,DET,Detroit Tigers
1053,team,CIN,Cincinnati Reds,team,OAK, Athletics,stat,,Played Center Fieldmin. 1 game,team,MIL,Milwaukee Brewers,team,SFG,San Francisco Giants,stat,,6+ WAR Season
1054,team,ANA,Los Angeles Angels,stat,,Gold Glove,stat,,Hall of Fame,team,HOU,Houston Astros,team,PIT,Pittsburgh Pirates,team,NYY,New York Yankees
1055,team,CHW,Chicago  White Sox,team,CLE,Cleveland Guardians,stat,,Silver Slugger,team,MIN,Minnesota Twins,team,KCR,Kansas City Royals,stat,,30+ SB Season
1056,stat,,Only One Team,stat,,Played Catchermin. 1 game,stat,,40+ HR SeasonBatting,stat,,All Star,stat,,40+ WAR Career,stat,,Designated Hittermin. 1 game
1057,team,SFG,San Francisco Giants,team,SDP,San Diego Padres,stat,,Played Outfieldmin. 1 game,team,DET,Detroit Tigers,team,SEA,Seattle Mariners,stat,,Played First Basemin. 1 game
1058,team,LAD,Los Angeles Dodgers,team,CLE,Cleveland Guardians,stat,,Played In Major Negro Lgs,stat,,Played Shortstopmin. 1 game,stat,,10+ HR SeasonBatting,stat,,All Star
1059,team,BAL,Baltimore Orioles,stat,,Played Second Basemin. 1 game,stat,,First Round Draft Pick,team,ATL,Atlanta Braves,team,PHI,Philadelphia Phillies,team,PIT,Pittsburgh Pirates
1060,team,TOR,Toronto  Blue Jays,team,HOU,Houston Astros,team,FLA,Miami Marlins,team,CHW,Chicago  White Sox,team,STL,St. Louis Cardinals,team,NYM,New York Mets
1061,team,MIL,Milwaukee Brewers,team,NYY,New York Yankees,stat,,200+ Hits SeasonBatting,team,BOS,Boston   Red Sox,team,SFG,San Francisco Giants,stat,,.300+ AVG SeasonBatting
1062,team,CIN,Cincinnati Reds,team,MIN,Minnesota Twins,stat,,10+ HR SeasonBatting,team,TEX,Texas Rangers,team,CHC,Chicago Cubs,team,TBD,Tampa Bay Rays
1063,stat,,Hall of Fame,stat,,6+ WAR Season,stat,,Only One Team,stat,,.300+ AVG CareerBatting,stat,,≤ 3.00 ERA CareerPitching,stat,,300+ HR CareerBatting
1064,team,DET,Detroit Tigers,team,LAD,Los Angeles Dodgers,stat,,≤ 3.00 ERA Season,team,OAK, Athletics,team,WSN,Washington Nationals,team,CHW,Chicago  White Sox
1065,team,NYM,New York Mets,stat,,Played Left Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,team,ANA,Los Angeles Angels,team,SFG,San Francisco Giants,team,ARI,Arizona Diamondbacks
1066,team,HOU,Houston Astros,team,NYY,New York Yankees,stat,,30+ HR SeasonBatting,team,CLE,Cleveland Guardians,team,KCR,Kansas City Royals,stat,,Played Center Fieldmin. 1 game
1067,team,BOS,Boston   Red Sox,team,COL,Colorado Rockies,stat,,10+ Win SeasonPitching,team,SEA,Seattle Mariners,team,STL,St. Louis Cardinals,team,SDP,San Diego Padres
1068,team,LAD,Los Angeles Dodgers,team,CHW,Chicago  White Sox,stat,,All Star,team,ATL,Atlanta Braves,team,PHI,Philadelphia Phillies,stat,,2000+ Hits CareerBatting
1069,stat,,,stat,,,stat,,,stat,,Gold Glove,stat,,Silver Slugger,stat,,.300+ AVG SeasonBatting
1070,stat,,,stat,,,stat,,,stat,,100+ RBI SeasonBatting,stat,,Played First Basemin. 1 game,stat,,10+ HR SeasonBatting
1071,stat,,,stat,,,stat,,Born Outside US 50 States and DC,stat,,PlayedMajor Leagues,stat,,Pitchedmin. 1 game,stat,,≤ 3.00 ERA Season
1072,team,TOR,Toronto  Blue Jays,team,TEX,Texas Rangers,team,CIN,Cincinnati Reds,team,BAL,Baltimore Orioles,team,SEA,Seattle Mariners,team,CLE,Cleveland Guardians
1073,team,SDP,San Diego Padres,team,WSN,Washington Nationals,stat,,Played Third Basemin. 1 game,team,PIT,Pittsburgh Pirates,team,HOU,Houston Astros,stat,,40+ WAR Career
1074,team,SFG,San Francisco Giants,team,ATL,Atlanta Braves,stat,,30+ HR SeasonBatting,team,CHC,Chicago Cubs,team,MIN,Minnesota Twins,stat,,30+ SB Season
1075,team,MIL,Milwaukee Brewers,team,OAK, Athletics,stat,,6+ WAR Season,team,NYY,New York Yankees,team,ANA,Los Angeles Angels,stat,,Played Second Basemin. 1 game
1076,team,BOS,Boston   Red Sox,team,PHI,Philadelphia Phillies,stat,,Played Left Fieldmin. 1 game,team,DET,Detroit Tigers,team,NYM,New York Mets,stat,,Hall of Fame
1077,stat,,10+ Win SeasonPitching,stat,,Threw a No‑Hitter,stat,,2000+ K CareerPitching,stat,,200+ Wins CareerPitching,stat,,Cy Young,stat,,All Star
1078,team,TEX,Texas Rangers,team,SDP,San Diego Padres,stat,,Played Right Fieldmin. 1 game,team,STL,St. Louis Cardinals,team,CHW,Chicago  White Sox,stat,,Only One Team
1079,team,LAD,Los Angeles Dodgers,team,BAL,Baltimore Orioles,stat,,Played Catchermin. 1 game,team,KCR,Kansas City Royals,team,TBD,Tampa Bay Rays,stat,,100+ RBI SeasonBatting
1080,team,ATL,Atlanta Braves,team,MIL,Milwaukee Brewers,stat,,.300+ AVG SeasonBatting,team,CLE,Cleveland Guardians,team,WSN,Washington Nationals,stat,,2000+ Hits CareerBatting
1081,team,NYM,New York Mets,stat,,Played Outfieldmin. 1 game,stat,,Pitchedmin. 1 game,team,CIN,Cincinnati Reds,team,OAK, Athletics,team,PIT,Pittsburgh Pirates
1082,team,CHC,Chicago Cubs,team,TOR,Toronto  Blue Jays,stat,,40+ WAR Career,team,NYY,New York Yankees,team,FLA,Miami Marlins,stat,,300+ HR CareerBatting
1083,team,BAL,Baltimore Orioles,team,ANA,Los Angeles Angels,stat,,Gold Glove,team,SEA,Seattle Mariners,team,CHW,Chicago  White Sox,stat,,Played First Basemin. 1 game
1084,stat,,Born Outside US 50 States and DC,stat,,Hall of Fame,stat,,All Star,stat,,30+ HR SeasonBatting,stat,,30+ SB Season,stat,,40+ 2B SeasonBatting
1085,team,CLE,Cleveland Guardians,stat,,10+ HR SeasonBatting,stat,,10+ Win SeasonPitching,team,ARI,Arizona Diamondbacks,team,BOS,Boston   Red Sox,team,SFG,San Francisco Giants
1086,team,HOU,Houston Astros,team,PHI,Philadelphia Phillies,stat,,Played Shortstopmin. 1 game,team,MIN,Minnesota Twins,team,TEX,Texas Rangers,stat,,6+ WAR Season
1087,team,MIL,Milwaukee Brewers,team,KCR,Kansas City Royals,stat,,First Round Draft Pick,team,DET,Detroit Tigers,team,SDP,San Diego Padres,stat,,Played Third Basemin. 1 game
1088,team,STL,St. Louis Cardinals,team,ATL,Atlanta Braves,team,COL,Colorado Rockies,team,OAK, Athletics,team,NYY,New York Yankees,team,CIN,Cincinnati Reds
1089,team,BOS,Boston   Red Sox,team,PIT,Pittsburgh Pirates,stat,,Played Second Basemin. 1 game,team,LAD,Los Angeles Dodgers,team,SFG,San Francisco Giants,stat,,.300+ AVG SeasonBatting
1090,team,NYM,New York Mets,stat,,Played Outfieldmin. 1 game,stat,,30+ Save SeasonPitching,team,CHC,Chicago Cubs,team,CHW,Chicago  White Sox,team,BAL,Baltimore Orioles
1091,stat,,Played Catchermin. 1 game,stat,,Played First Basemin. 1 game,stat,,40+ HR SeasonBatting,stat,,MVP,stat,,Only One Team,stat,,Born Outside US 50 States and DC
1092,team,TEX,Texas Rangers,stat,,≤ 3.00 ERA Season,stat,,10+ HR SeasonBatting,team,TOR,Toronto  Blue Jays,team,NYY,New York Yankees,stat,,40+ WAR Career
1093,team,ANA,Los Angeles Angels,team,STL,St. Louis Cardinals,stat,,Played Center Fieldmin. 1 game,team,WSN,Washington Nationals,team,MIN,Minnesota Twins,stat,,Gold Glove
1094,team,CLE,Cleveland Guardians,team,PHI,Philadelphia Phillies,stat,,100+ RBI SeasonBatting,team,SEA,Seattle Mariners,team,SDP,San Diego Padres,stat,,200+ Hits SeasonBatting
1095,team,DET,Detroit Tigers,team,ATL,Atlanta Braves,stat,,300+ HR CareerBatting,team,HOU,Houston Astros,team,NYM,New York Mets,team,PIT,Pittsburgh Pirates
1096,team,CIN,Cincinnati Reds,team,BAL,Baltimore Orioles,stat,,100+ Run SeasonBatting,team,OAK, Athletics,team,LAD,Los Angeles Dodgers,stat,,All Star
1097,team,CHC,Chicago Cubs,team,SFG,San Francisco Giants,stat,,Pitchedmin. 1 game,team,KCR,Kansas City Royals,team,TEX,Texas Rangers,stat,,6+ WAR Season
1098,stat,,Played Left Fieldmin. 1 game,stat,,Played Center Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,stat,,2000+ Hits CareerBatting,stat,,30+ SB Season,stat,,.300+ AVG SeasonBatting
1099,team,PHI,Philadelphia Phillies,team,MIN,Minnesota Twins,stat,,Silver Slugger,team,MIL,Milwaukee Brewers,team,BOS,Boston   Red Sox,stat,,Born Outside US 50 States and DC
1100,team,STL,St. Louis Cardinals,team,NYY,New York Yankees,stat,,Played Second Basemin. 1 game,team,DET,Detroit Tigers,team,TBD,Tampa Bay Rays,stat,,Played Outfieldmin. 1 game
1101,team,SEA,Seattle Mariners,stat,,Played Catchermin. 1 game,stat,,Played Shortstopmin. 1 game,team,CHW,Chicago  White Sox,team,PIT,Pittsburgh Pirates,stat,,10+ HR SeasonBatting
1102,team,SDP,San Diego Padres,team,SFG,San Francisco Giants,team,ANA,Los Angeles Angels,team,FLA,Miami Marlins,team,TOR,Toronto  Blue Jays,team,ATL,Atlanta Braves
